자치구,안심 주소,CCTV 용도,WGS x좌표,WGS y좌표,CCTV 수량,수정 일시
서초구,서울특별시 서초구 반포동 동광로39길 54 ,어린이안전,37.49768934,127.0005547,1,2021-01-19
서초구,서울특별시 서초구 서초동 서운로 178 서초초등학교,어린이안전,37.49922584,127.0231385,1,2021-01-19
서초구,서울특별시 서초구 서초동 서운로 178 서초초등학교,어린이안전,37.49923513,127.0231333,1,2021-01-19
서초구,서울특별시 서초구 서초동 서운로 178 서초초등학교,어린이안전,37.49924353,127.023129,1,2021-01-19
서초구,서울특별시 서초구 서초동 서운로 178 서초초등학교,어린이안전,37.49926253,127.0238889,1,2021-01-19
서초구,서울특별시 서초구 서초동 서초대로73길 26 경동유료주차장,어린이안전,37.49926879,127.024089,1,2021-01-19
서초구,서울특별시 서초구 서초동 서운로 178 서초초등학교,어린이안전,37.49938077,127.0238845,1,2021-01-19
서초구,서울특별시 서초구 서초동 서초대로73길 26 경동유료주차장,어린이안전,37.49939147,127.0241161,1,2021-01-19
서초구,서울특별시 서초구 서초동 서초대로73길 26 경동유료주차장,어린이안전,37.49940396,127.0243454,1,2021-01-19
서초구,서울특별시 서초구 방배동 방배천로 152 ,치수방재,37.48991261,126.9867867,1,2021-01-19
서초구,서울특별시 서초구 반포동 서초중앙로 195 ,어린이안전,37.49942514,127.0124839,1,2021-01-19
서초구,서울특별시 서초구 반포동 서초중앙로 195 ,어린이안전,37.49943522,127.0124814,1,2021-01-19
서초구,서울특별시 서초구 반포동 서초중앙로 195 ,어린이안전,37.49943828,127.0124946,1,2021-01-19
서초구,양재1동 88-6,치수방재,37.4793001,127.0432793,1,2021-01-19
서초구,서울특별시 서초구 반포동 서초중앙로 195 ,어린이안전,37.49944789,127.0124755,1,2021-01-19
서초구,서초4동 1685-1,어린이안전,37.49970416,127.0167459,1,2021-01-19
서초구,서초4동 1685-1,어린이안전,37.49971245,127.0167414,2,2021-01-19
서초구,서울특별시 서초구 방배동 과천대로 946 ,치수방재,37.47548121,126.9828903,1,2021-01-19
서초구,서초4동 1685-1,어린이안전,37.49972006,127.0167341,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 89 반포써밋,어린이안전,37.50029166,127.0173947,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 89 반포써밋,어린이안전,37.50030643,127.0174088,1,2021-01-19
서초구,서초4동 1685-1,어린이안전,37.5005363,127.0166314,1,2021-01-19
서초구,서초4동 1685-1,어린이안전,37.50054255,127.0168112,1,2021-01-19
서초구,서초4동 1685-1,어린이안전,37.5006626,127.0166314,1,2021-01-19
서초구,서초4동 1685-1,어린이안전,37.50067064,127.016809,1,2021-01-19
서초구,양재2동 126,치수방재,37.46685469,127.0295844,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로16길 15 반포힐스테이트,어린이안전,37.50105008,126.9975546,1,2021-01-19
서초구,반포2동 17,어린이안전,37.50105569,126.9983837,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로16길 15 반포힐스테이트,어린이안전,37.50105747,126.9975504,1,2021-01-19
서초구,양재2동 238-2,치수방재,37.46271826,127.0415186,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로16길 15 반포힐스테이트,어린이안전,37.50106554,126.9975442,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로8길 21 반포어린이집,어린이안전,37.50113296,127.0093249,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로8길 21 반포어린이집,어린이안전,37.50114035,127.009326,1,2021-01-19
서초구,서울특별시 서초구 신원동 청계산로 251 ,치수방재,37.4437999,127.0594948,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로8길 21 반포어린이집,어린이안전,37.50114528,127.0093364,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로16길 15 반포힐스테이트,어린이안전,37.50157417,126.9976566,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로16길 15 반포힐스테이트,어린이안전,37.50169932,126.9973963,1,2021-01-19
서초구,반포1동 30-8,어린이안전,37.50193076,127.0153165,1,2021-01-19
서초구,반포1동 30-8,어린이안전,37.50193456,127.0153331,1,2021-01-19
서초구,반포1동 30-8,어린이안전,37.50193882,127.0153236,1,2021-01-19
서초구,반포1동 30-8,어린이안전,37.50194397,127.015312,1,2021-01-19
서초구,잠원동 54-5,어린이안전,37.51692218,127.0120125,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 18 송암아쿠아센터,어린이안전,37.50200415,127.0107231,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 18 송암아쿠아센터,어린이안전,37.50200415,127.0107057,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 18 송암아쿠아센터,어린이안전,37.50201311,127.0107141,1,2021-01-19
서초구,잠원동 54-5,어린이안전,37.51621699,127.0120752,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 18 송암아쿠아센터,어린이안전,37.50202229,127.0107203,1,2021-01-19
서초구,반포2동 17,어린이안전,37.50221069,126.9984017,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 63 서원초등학교,어린이안전,37.5024813,127.0152762,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로8길 13 하나유치원,어린이안전,37.51503574,127.0102037,1,2021-01-19
서초구,반포1동 30-8,어린이안전,37.50252335,127.0141895,1,2021-01-19
서초구,반포1동 30-8,어린이안전,37.5025285,127.0141802,1,2021-01-19
서초구,반포1동 30-8,어린이안전,37.50253412,127.0141693,1,2021-01-19
서초구,반포1동 30-8,어린이안전,37.50253671,127.014185,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로 67 반포중학교,어린이안전,37.50256542,126.9910811,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로 67 반포중학교,어린이안전,37.50259096,126.991225,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 63 서원초등학교,어린이안전,37.50262417,127.0152515,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로3길 20 잠원2차 중앙하이츠아파트,어린이안전,37.51027946,127.004326,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 63 서원초등학교,어린이안전,37.50265331,127.0150491,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 63 서원초등학교,어린이안전,37.50265505,127.0154336,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로 67 반포중학교,어린이안전,37.50272173,126.9910721,1,2021-01-19
서초구,서울특별시 서초구 잠원동 신반포로33길 27 파스텔프라자,어린이안전,37.51023164,127.0105705,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로 67 반포중학교,어린이안전,37.50272891,126.991225,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 63 서원초등학교,어린이안전,37.5027608,127.0150514,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 63 서원초등학교,어린이안전,37.50276433,127.0154292,1,2021-01-19
서초구,서울특별시 서초구 잠원동 신반포로23길 48 반포3동구립노인정,어린이안전,37.50963941,127.0036212,1,2021-01-19
서초구,서울특별시 서초구 반포동 고무래로 63 서원초등학교,어린이안전,37.50276615,127.0152448,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로 49 구반포상가,어린이안전,37.50277573,126.9904972,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로 49 구반포상가,어린이안전,37.50278312,126.9904955,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로 49 구반포상가,어린이안전,37.5027914,126.9904912,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로15길 6 ,어린이안전,37.50427721,126.9945389,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로15길 6 ,어린이안전,37.50428551,126.9945329,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로15길 6 ,어린이안전,37.50428886,126.9945451,1,2021-01-19
서초구,서울특별시 서초구 반포동 신반포로15길 6 ,어린이안전,37.50429289,126.9945265,1,2021-01-19
서초구,반포2동 6-1,어린이안전,37.50467792,126.997628,1,2021-01-19
서초구,반포2동 6-1,어린이안전,37.5046927,126.9976185,1,2021-01-19
서초구,반포2동 6-1,어린이안전,37.50470031,126.9976399,1,2021-01-19
서초구,반포2동 6-1,어린이안전,37.50470793,126.9976072,1,2021-01-19
서초구,반포2동 6-1,어린이안전,37.50478784,126.9974817,1,2021-01-19
서초구,반포2동 6-1,어린이안전,37.50490938,126.9963942,1,2021-01-19
서초구,반포2동 6-1,어린이안전,37.50496493,126.9965876,1,2021-01-19
서초구,반포2동 6-1,어린이안전,37.50536982,126.9970958,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로3길 25 ,어린이안전,37.50932748,127.0046046,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로3길 25 ,어린이안전,37.50933673,127.0046129,1,2021-01-19
서초구,서울특별시 서초구 잠원동 신반포로23길 48 반포3동구립노인정,어린이안전,37.50942485,127.0038142,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로3길 25 ,어린이안전,37.50952852,127.0045594,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로3길 25 ,어린이안전,37.50979872,127.0040056,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로3길 25 ,어린이안전,37.50981563,127.0041497,1,2021-01-19
서초구,잠원동 72,어린이안전,37.51008282,127.0034507,1,2021-01-19
서초구,잠원동 72,어린이안전,37.51024014,127.0038637,1,2021-01-19
서초구,서울특별시 서초구 잠원동 신반포로33길 27 파스텔프라자,어린이안전,37.51024777,127.0105654,1,2021-01-19
서초구,서울특별시 서초구 잠원동 신반포로33길 27 파스텔프라자,어린이안전,37.51026479,127.0105553,1,2021-01-19
서초구,서울특별시 서초구 잠원동 나루터로4길 58 신반포중앙교회,어린이안전,37.51036143,127.0127495,1,2021-01-19
서초구,서울특별시 서초구 잠원동 나루터로4길 58 신반포중앙교회,어린이안전,37.51036972,127.0127608,1,2021-01-19
서초구,서울특별시 서초구 잠원동 나루터로4길 58 신반포중앙교회,어린이안전,37.51037983,127.0127724,1,2021-01-19
서초구,서울특별시 서초구 잠원동 신반포로23길 78 반포3동주민센터,어린이안전,37.5125497,127.0059281,1,2021-01-19
서초구,서울특별시 서초구 잠원동 신반포로23길 78 반포3동주민센터,어린이안전,37.51254992,127.0059076,1,2021-01-19
서초구,서울특별시 서초구 잠원동 신반포로23길 78 반포3동주민센터,어린이안전,37.51255373,127.0059191,1,2021-01-19
서초구,서울특별시 서초구 잠원동 신반포로23길 78 반포3동주민센터,어린이안전,37.51256179,127.005929,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로8길 13 하나유치원,어린이안전,37.51504288,127.0101956,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로8길 13 하나유치원,어린이안전,37.51504951,127.0101854,1,2021-01-19
서초구,잠원동 54-5,어린이안전,37.51621386,127.0120586,1,2021-01-19
서초구,잠원동 54-5,어린이안전,37.51622215,127.0120651,1,2021-01-19
서초구,잠원동 54-5,어린이안전,37.51623021,127.012073,1,2021-01-19
서초구,서울특별시 서초구 잠원동 나루터로 15 신동초등학교,어린이안전,37.516911,127.0118641,1,2021-01-19
서초구,서울특별시 서초구 잠원동 나루터로 15 신동초등학교,어린이안전,37.51693116,127.0117246,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로 166 미주파스텔,어린이안전,37.51703686,127.0117022,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로 166 미주파스텔,어린이안전,37.51704043,127.0118506,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로 166 미주파스텔,어린이안전,37.51704579,127.0119766,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로 166 강변아파트,어린이안전,37.5171269,127.0128537,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로 166 강변아파트,어린이안전,37.51713207,127.0128444,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로 166 강변아파트,어린이안전,37.51713597,127.0128609,1,2021-01-19
서초구,서울특별시 서초구 우면동 중앙로 575 ,치수방재,37.45766439,127.0147889,1,2021-01-19
서초구,내곡동 250-10,치수방재,37.45840511,127.0489929,1,2021-01-19
서초구,양재2동 228-1,치수방재,37.46162407,127.0426687,1,2021-01-19
서초구,양재2동 238-2,치수방재,37.46285066,127.0412495,1,2021-01-19
서초구,양재2동 238-2,치수방재,37.46361614,127.0405636,1,2021-01-19
서초구,양재2동 238-2,치수방재,37.46369477,127.0406848,1,2021-01-19
서초구,서울특별시 관악구 남현동 과천대로 855 ,치수방재,37.46899143,126.9864046,1,2021-01-19
서초구,방배2동 산 129-2,치수방재,37.46956346,126.9854534,1,2021-01-19
서초구,서울특별시 서초구 양재동 언남3길 6 인사이트,치수방재,37.47229338,127.0413626,1,2021-01-19
서초구,서울특별시 서초구 양재동 바우뫼로18길 33 ,치수방재,37.47355618,127.0345349,1,2021-01-19
서초구,서울특별시 서초구 양재동 양재천로 65 진빌딩,치수방재,37.47402608,127.0362006,1,2021-01-19
서초구,서울특별시 서초구 양재동 논현로11길 16 구룡빌라,치수방재,37.47422881,127.0463252,1,2021-01-19
서초구,서울특별시 서초구 양재동 양재천로 89 올림피아빌딩,치수방재,37.47540776,127.0395002,1,2021-01-19
서초구,서울특별시 서초구 방배동 과천대로 946 ,치수방재,37.4754954,126.9821544,1,2021-01-19
서초구,서울특별시 서초구 양재동 마방로 28 우제빌딩,치수방재,37.47594945,127.0414088,1,2021-01-19
서초구,서울특별시 서초구 양재동 양재천로 119 장빌딩,치수방재,37.47786296,127.0418546,1,2021-01-19
서초구,서울특별시 서초구 양재동 양재천로 135 ,치수방재,37.47930822,127.0428618,1,2021-01-19
서초구,서울특별시 서초구 양재동 양재천로 135 ,치수방재,37.47933053,127.0429718,1,2021-01-19
서초구,서울특별시 서초구 양재동 양재천로 135 ,치수방재,37.4794658,127.0428608,1,2021-01-19
서초구,서울특별시 서초구 방배동 동광로 28 동성빌딩,치수방재,37.49009321,126.9869348,1,2021-01-19
서초구,서울특별시 서초구 방배동 방배중앙로 124 ,치수방재,37.49013076,126.9870111,1,2021-01-19
서초구,서울특별시 서초구 서초동 서운로19길 22 재활용센터,치수방재,37.49402526,127.0228944,1,2021-01-19
서초구,서울특별시 서초구 서초동 서초대로70길 19 제주마씸,치수방재,37.49410211,127.0230448,1,2021-01-19
서초구,서울특별시 서초구 서초동 서초대로 397 부띠크 모나코,치수방재,37.49706747,127.0243857,1,2021-01-19
서초구,서초4동 1313-18,치수방재,37.49833534,127.0215044,1,2021-01-19
서초구,서초4동 1313-18,치수방재,37.49838894,127.0216817,1,2021-01-19
서초구,서초4동 1313-18,치수방재,37.49846227,127.0215314,1,2021-01-19
서초구,서초4동 1313-18,치수방재,37.49846856,127.0213754,1,2021-01-19
서초구,서울특별시 서초구 서초동 서운로 164 ,치수방재,37.49856385,127.0232863,1,2021-01-19
서초구,서울특별시 서초구 반포동 사평대로 116 넥스덴빌딩,치수방재,37.49946903,126.9976633,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.49948768,126.9941199,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.49955921,126.9943241,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.49956635,126.9940615,1,2021-01-19
서초구,서울특별시 서초구 반포동 사평대로 116 넥스덴빌딩,치수방재,37.49960224,126.9977262,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.4996218,126.9946764,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.49969747,126.9947193,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.49970108,126.9956349,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.49975084,126.9945575,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.49976843,126.9950085,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.49983638,126.9952127,1,2021-01-19
서초구,반포본동 1122,치수방재,37.49986684,126.9858419,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.49991504,126.9949008,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.49994009,126.9955067,1,2021-01-19
서초구,반포2동 15-2,치수방재,37.50006044,126.9952556,1,2021-01-19
서초구,서울특별시 서초구 방배동 방배중앙로 124 ,치수방재,37.49000025,126.9870493,1,2021-01-19
서초구,반포1동 119-2,치수방재,37.50365419,127.0175931,1,2021-01-19
서초구,반포1동 119-2,치수방재,37.50383295,127.0178063,1,2021-01-19
서초구,반포본동 1326,치수방재,37.50515057,126.9798045,1,2021-01-19
서초구,반포3동 122-2,치수방재,37.51171942,127.0020251,1,2021-01-19
서초구,잠원동 121,치수방재,37.51702216,127.0081306,1,2021-01-19
서초구,서울특별시 서초구 방배동 동광로 28 동성빌딩,치수방재,37.49004851,126.9869718,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로 221 한강공원잠원안내센터,치수방재,37.52002311,127.0127009,1,2021-01-19
서초구,서울특별시 서초구 잠원동 잠원로 217 ,치수방재,37.52008718,127.0151466,1,2021-01-19
서초구,반포1동 119-2,치수방재,37.50350577,127.0177367,1,2021-01-19
서초구,잠원동 49-17,치수방재,37.52136642,127.0126835,1,2021-01-19
서초구,반포1동 119-2,치수방재,37.50362196,127.017914,1,2021-01-19
서초구,서울특별시 서초구 반포동 동작대로 350 한강반포지구내유선장,산불감시,37.50587961,126.9811264,3,2021-01-19
서초구,서울특별시 서초구 서초동 서초대로73길 26 경동유료주차장,어린이안전,37.49925169,127.0243364,1,2021-01-19
서초구,양재1동 554-1,어린이안전,37.45709772,127.0196053,1,2021-01-19
서초구,서울특별시 서초구 반포동 동작대로 350 한강반포지구내유선장,산불감시,37.505859,126.9811028,1,2021-01-19
서초구,잠원동 72,어린이안전,37.51047615,127.0039894,1,2021-01-19
서초구,양재1동 554-1,어린이안전,37.45717478,127.0194548,1,2021-01-19
서대문구,서울특별시 서대문구 창천동 연세로2나길 18 ,,37.557698,126.939151,3,2021-01-27
서대문구,서울특별시 서대문구 창천동 연세로5길 26 ,도심공원,37.55693278,126.9354289,8,2021-01-27
서대문구,서울특별시 서대문구 대현동 신촌로 177 ,도심공원,37.5574763,126.9457151,8,2021-01-27
서대문구,서울특별시 서대문구 북아현동 신촌로 235 ,도심공원,37.55764538,126.9520408,2,2021-01-27
서대문구,서울특별시 서대문구 북아현동 신촌로 271 북아현1치안센터,도심공원,37.5576949,126.956027,3,2021-01-27
서대문구,서울특별시 서대문구 대현동 연세로2길 73 ,도심공원,37.55794391,126.9405856,4,2021-01-27
서대문구,서울특별시 서대문구 대현동 연세로2길 73 ,도심공원,37.55794867,126.9402314,4,2021-01-27
서대문구,너른바위1(북아현동216-37),도심공원,37.5581842,126.952262,11,2021-01-27
서대문구,서울특별시 서대문구 창천동 신촌역로 41 ,도심공원,37.55834111,126.9402737,3,2021-01-27
서대문구,서울특별시 서대문구 북아현동 북아현로1가길 20 이편한세상신촌,도심공원,37.5584407,126.951723,9,2021-01-27
서대문구,너나들이쉼터1(북아현동148-18),도심공원,37.558645,126.955488,7,2021-01-27
서대문구,서울특별시 서대문구 대현동 이화여대2다길 11 ,도심공원,37.5587808,126.9481188,6,2021-01-27
서대문구,명수공원1(북아현동210-24),도심공원,37.560084,126.950754,3,2021-01-27
서대문구,북아현연결녹지공원1(북아현로11길66),도심공원,37.560495,126.9512101,2,2021-01-27
서대문구,서울특별시 서대문구 북아현동 북아현로 46 ,도심공원,37.56107001,126.9557554,7,2021-01-27
서대문구,서울특별시 서대문구 연희동 성산로18길 13 ,도심공원,37.56130484,126.9306446,3,2021-01-27
서대문구,복주산근린공원1-2구역1(북아현로11길55),도심공원,37.56185447,126.954875,20,2021-01-27
서대문구,서울특별시 서대문구 연희동 성산로 370 ,도심공원,37.56307805,126.9300379,4,2021-01-27
서대문구,안산도시공원(신일교회)(천연동145-2),도심공원,37.566971,126.957686,1,2021-01-27
서대문구,서울특별시 서대문구 북아현동 북아현로 134 ,도심공원,37.567562,126.951695,2,2021-01-27
서대문구,서울특별시 서대문구 연희동 성산로7길 49 ,도심공원,37.56774433,126.9214885,1,2021-01-27
서대문구,안산도시공원(아파트방향)(천연동산4-19),도심공원,37.56880927,126.9578113,1,2021-01-27
서대문구,서울특별시 서대문구 연희동 연희맛로 31 ,도심공원,37.568973,126.930467,3,2021-01-27
서대문구,서울특별시 서대문구 대신동 봉원사길 53 ,도심공원,37.569518,126.945508,3,2021-01-27
서대문구,궁동공원(화장실)(연희1동산118),도심공원,37.56990225,126.923442,5,2021-01-27
서대문구,서울특별시 서대문구 남가좌동 모래내로13길 9 ,도심공원,37.570861,126.916511,4,2021-01-27
서대문구,서울특별시 서대문구 연희동 연희로11마길 86 궁동산체육관,도심공원,37.5711587,126.9254297,4,2021-01-27
서대문구,서울특별시 서대문구 연희동 연희로 153 ,도심공원,37.57116879,126.9336698,4,2021-01-27
서대문구,안산도시자연공원1(서대문구의회방면),도심공원,37.57127569,126.9538816,2,2021-01-27
서대문구,서울특별시 서대문구 연희동 증가로 49 ,도심공원,37.571353,126.928069,1,2021-01-27
서대문구,서울특별시 서대문구 남가좌동 수색로4가길 14 ,도심공원,37.5719682,126.914038,8,2021-01-27
서대문구,서울특별시 서대문구 연희동 홍제천로 70 ,도심공원,37.57215426,126.9233769,9,2021-01-27
서대문구,서울특별시 서대문구 현저동 독립문공원길 13 독립문극동아파트,도심공원,37.57215806,126.95896,1,2021-01-27
서대문구,안산도시공원(구의회방향)(현저동107-505),도심공원,37.57271333,126.9526627,1,2021-01-27
서대문구,서울특별시 서대문구 연희동 연희로11자길 14 ,도심공원,37.5729414,126.9273825,5,2021-01-27
서대문구,서울특별시 서대문구 연희동 증가로2길 36 ,도심공원,37.57364827,126.9302432,6,2021-01-27
서대문구,서울특별시 서대문구 남가좌동 가재울로 75 ,도심공원,37.574108,126.918545,13,2021-01-27
서대문구,서울특별시 서대문구 연희동 연희로26가길 36 ,도심공원,37.57412128,126.9372203,6,2021-01-27
서대문구,서울특별시 서대문구 북가좌동 수색로 100 가재울고등학교,도심공원,37.57478042,126.9097772,4,2021-01-27
서대문구,서울특별시 서대문구 북가좌동 거북골로 145 중앙근린공원 공중화장실,도심공원,37.57505146,126.9135772,3,2021-01-27
서대문구,안산자락길1(메타세콰이어화장실),도심공원,37.57553174,126.9409661,3,2021-01-27
서대문구,서울특별시 서대문구 남가좌동 가재울로 65 청양기업,도심공원,37.57586752,126.9205693,2,2021-01-27
서대문구,서울특별시 서대문구 연희동 가좌로 16 ,도심공원,37.5760378,126.934409,2,2021-01-27
서대문구,서울특별시 서대문구 연희동 가좌로 19 ,도심공원,37.576079,126.932603,1,2021-01-27
서대문구,연희푸르지오1(연희동717-12),도심공원,37.576716,126.929982,4,2021-01-27
서대문구,서울특별시 서대문구 연희동 가좌로 16 ,도심공원,37.57687563,126.934319,2,2021-01-27
서대문구,갈매연어린이공원1(남가좌동 175-15),도심공원,37.5773114,126.9172319,19,2021-01-27
서대문구,안산자락길(비상벨)(홍제동산33-88),도심공원,37.5777042,126.949717,5,2021-01-27
서대문구,서울특별시 서대문구 홍은동 모래내로 281 ,도심공원,37.57791982,126.9291765,5,2021-01-27
서대문구,안산공원(연희3동산1),도심공원,37.57815256,126.9398136,4,2021-01-27
서대문구,서울특별시 서대문구 홍은동 증가로10길 60 홍은2동 제1공영주차장,도심공원,37.5782512,126.9252752,6,2021-01-27
서대문구,한양도성우백호녹지연결로1(통일로17길),도심공원,37.57838068,126.9536494,4,2021-01-27
서대문구,갈매연어린이공원(남가좌동 224-190),도심공원,37.57890074,126.9177559,28,2021-01-27
서대문구,서울특별시 서대문구 북가좌동 거북골로 211 ,도심공원,37.57920214,126.9070105,3,2021-01-27
서대문구,서울특별시 서대문구 연희동 연희로32길 151 ,도심공원,37.57961069,126.9377741,3,2021-01-27
서대문구,서울특별시 서대문구 북가좌동 증가로 193 스카이빌,도심공원,37.57965507,126.9169531,3,2021-01-27
서대문구,서울특별시 서대문구 북가좌동 증가로12가길 52 ,도심공원,37.580063,126.919415,10,2021-01-27
서대문구,서울특별시 서대문구 홍은동 거북골로 5 ,도심공원,37.58015627,126.9269282,4,2021-01-27
서대문구,안산문화쉼터(방문자쉼터)(연희동산2-122),도심공원,37.58027394,126.9381859,10,2021-01-27
서대문구,서울특별시 서대문구 북가좌동 거북골로22길 29 충우,도심공원,37.58028852,126.9083322,6,2021-01-27
서대문구,서울특별시 서대문구 홍은동 명지대2안길 5 명지대학교교회 선교관,도심공원,37.582336,126.924143,4,2021-01-27
서대문구,서울특별시 서대문구 북가좌동 응암로1길 22 ,도심공원,37.582378,126.910431,1,2021-01-27
서대문구,서울특별시 서대문구 홍은동 모래내로 366 ,도심공원,37.58238084,126.9365006,1,2021-01-27
서대문구,서울특별시 서대문구 북가좌동 증가로12나길 101 대경빌딩,도심공원,37.58280766,126.9194265,4,2021-01-27
서대문구,서울특별시 서대문구 홍제동 모래내로24길 54 송도그린빌,도심공원,37.58292194,126.9422678,1,2021-01-27
서대문구,서울특별시 서대문구 홍제동 모래내로24나길 6 ,도심공원,37.582952,126.944597,2,2021-01-27
서대문구,서울특별시 서대문구 홍제동 모래내로 432 홍익유치원,도심공원,37.58438976,126.9439175,12,2021-01-27
서대문구,서울특별시 서대문구 홍제동 송죽길 34 ,도심공원,37.58503673,126.9396645,2,2021-01-27
서대문구,서울특별시 서대문구 북가좌동 불광천길 264 ,도심공원,37.585314,126.913267,2,2021-01-27
서대문구,서울특별시 서대문구 홍제동 송죽길 42 송죽교회,도심공원,37.58537284,126.9389115,14,2021-01-27
서대문구,서울특별시 서대문구 홍제동 송죽길 42 송죽교회,도심공원,37.58545724,126.9386565,2,2021-01-27
서대문구,고은산공원(비상벨)(홍제1동449-1일대),도심공원,37.58549391,126.9420246,5,2021-01-27
서대문구,무궁화동산화장실1(홍제2동460-5),도심공원,37.58608066,126.9525044,3,2021-01-27
서대문구,서울특별시 서대문구 홍제동 통일로34길 72 환희사,도심공원,37.5868449,126.9545594,2,2021-01-27
서대문구,고은산전망대1(홍제동산37-55),도심공원,37.586875,126.939969,3,2021-01-27
서대문구,서울특별시 서대문구 홍은동 연희로39길 128 현대빌라,도심공원,37.5878873,126.9303814,2,2021-01-27
서대문구,서울특별시 서대문구 홍은동 연희로41가길 21 그랜드빌라,도심공원,37.59033733,126.9336699,5,2021-01-27
서대문구,서울특별시 서대문구 홍제동 세검정로4길 121 ,도심공원,37.59086775,126.9539222,3,2021-01-27
서대문구,쌈지마당어린이놀이터1(문화촌2길26(홍제동10-9)),도심공원,37.59093873,126.9503191,4,2021-01-27
서대문구,서울특별시 서대문구 홍제동 세검정로 33 ,도심공원,37.5912586,126.9454617,1,2021-01-27
서대문구,홍제공원1(홍제3동454-2),도심공원,37.593882,126.952475,8,2021-01-27
서대문구,서울특별시 서대문구 홍은동 통일로48가길 37 홍은풍림1차아파트,도심공원,37.59414691,126.9420826,4,2021-01-27
서대문구,서울특별시 서대문구 홍제동 세검정로 72 ,도심공원,37.59459007,126.9487627,4,2021-01-27
서대문구,서울특별시 서대문구 홍은동 통일로48가길 37 홍은풍림1차아파트,도심공원,37.59477112,126.9429481,10,2021-01-27
서대문구,서울특별시 서대문구 홍은동 통일로48가길 37 홍은풍림1차아파트,도심공원,37.5948865,126.9426539,4,2021-01-27
서대문구,서울특별시 서대문구 홍은동 홍은중앙로 29 ,도심공원,37.59495153,126.9466217,2,2021-01-27
서대문구,서울특별시 서대문구 홍제동 간호대로 11 희정,도심공원,37.59518478,126.9474811,2,2021-01-27
서대문구,백련근린공원(저류지)1(홍은2동산11),도심공원,37.59608076,126.9348447,3,2021-01-27
서대문구,서울특별시 서대문구 홍은동 홍지문2길 5 ,도심공원,37.59623612,126.9554054,4,2021-01-27
